n_values,benefit_values,h_value
0.0,0.0,0.1
0.10101010101010101,7.925287515333123e-05,0.1
0.20202020202020202,0.0002968070394211986,0.1
0.30303030303030304,0.0008936977423321612,0.1
0.40404040404040403,0.0025290273368860795,0.1
0.5050505050505051,0.006992034919345172,0.1
0.6060606060606061,0.0190440086786265,0.1
0.7070707070707071,0.0506812635146986,0.1
0.8080808080808081,0.12791211399310654,0.1
0.9090909090909091,0.28715353967249163,0.1
1.0101010101010102,0.5252095216162901,0.1
1.1111111111111112,0.752324954941752,0.1
1.2121212121212122,0.8929429936259038,0.1
1.3131313131313131,0.9581641607365423,0.1
1.4141414141414141,0.9843478032808101,0.1
1.5151515151515151,0.9942424524977063,0.1
1.6161616161616161,0.9978955000310683,0.1
1.7171717171717171,0.999232551729566,0.1
1.8181818181818181,0.9997203725668613,0.1
1.9191919191919191,0.9998981465606437,0.1
2.0202020202020203,0.9999629043890185,0.1
2.121212121212121,0.9999864901204627,0.1
2.2222222222222223,0.9999950799002006,0.1
2.323232323232323,0.999998208181667,0.1
2.4242424242424243,0.9999993474509291,0.1
2.525252525252525,0.9999997623531506,0.1
2.6262626262626263,0.9999999134532364,0.1
2.727272727272727,0.9999999684812083,0.1
2.8282828282828283,0.9999999885214171,0.1
2.929292929292929,0.9999999958197044,0.1
3.0303030303030303,0.9999999984776108,0.1
3.131313131313131,0.9999999994455729,0.1
3.2323232323232323,0.9999999997980874,0.1
3.3333333333333335,0.999999999926467,0.1
3.4343434343434343,0.9999999999732206,0.1
3.5353535353535355,0.9999999999902474,0.1
3.6363636363636362,0.9999999999964483,0.1
3.7373737373737375,0.9999999999987065,0.1
3.8383838383838382,0.999999999999529,0.1
3.9393939393939394,0.9999999999998284,0.1
4.040404040404041,0.9999999999999376,0.1
4.141414141414141,0.9999999999999774,0.1
4.242424242424242,0.9999999999999918,0.1
4.343434343434343,0.9999999999999969,0.1
4.444444444444445,0.9999999999999989,0.1
4.545454545454545,0.9999999999999996,0.1
4.646464646464646,0.9999999999999998,0.1
4.747474747474747,1.0,0.1
4.848484848484849,1.0,0.1
4.94949494949495,1.0,0.1
5.05050505050505,1.0,0.1
5.151515151515151,1.0,0.1
5.252525252525253,1.0,0.1
5.353535353535354,1.0,0.1
5.454545454545454,1.0,0.1
5.555555555555555,1.0,0.1
5.656565656565657,1.0,0.1
5.757575757575758,1.0,0.1
5.858585858585858,1.0,0.1
5.959595959595959,1.0,0.1
6.0606060606060606,1.0,0.1
6.161616161616162,1.0,0.1
6.262626262626262,1.0,0.1
6.363636363636363,1.0,0.1
6.4646464646464645,1.0,0.1
6.565656565656566,1.0,0.1
6.666666666666667,1.0,0.1
6.767676767676767,1.0,0.1
6.8686868686868685,1.0,0.1
6.96969696969697,1.0,0.1
7.070707070707071,1.0,0.1
7.171717171717171,1.0,0.1
7.2727272727272725,1.0,0.1
7.373737373737374,1.0,0.1
7.474747474747475,1.0,0.1
7.575757575757575,1.0,0.1
7.6767676767676765,1.0,0.1
7.777777777777778,1.0,0.1
7.878787878787879,1.0,0.1
7.979797979797979,1.0,0.1
8.080808080808081,1.0,0.1
8.181818181818182,1.0,0.1
8.282828282828282,1.0,0.1
8.383838383838384,1.0,0.1
8.484848484848484,1.0,0.1
8.585858585858587,1.0,0.1
8.686868686868687,1.0,0.1
8.787878787878787,1.0,0.1
8.88888888888889,1.0,0.1
8.98989898989899,1.0,0.1
9.09090909090909,1.0,0.1
9.191919191919192,1.0,0.1
9.292929292929292,1.0,0.1
9.393939393939394,1.0,0.1
9.494949494949495,1.0,0.1
9.595959595959595,1.0,0.1
9.696969696969697,1.0,0.1
9.797979797979798,1.0,0.1
9.8989898989899,1.0,0.1
10.0,1.0,0.1
0.0,0.0,0.3
0.10101010101010101,1.6337271465352463e-13,0.3
0.20202020202020202,6.119743168367156e-13,0.3
0.30303030303030304,1.843779749634351e-12,0.3
0.40404040404040403,5.226167634298414e-12,0.3
0.5050505050505051,1.4513793340126621e-11,0.3
0.6060606060606061,4.001648380350022e-11,0.3
0.7070707070707071,1.1004376972470277e-10,0.3
0.8080808080808081,3.0233017886709137e-10,0.3
0.9090909090909091,8.303252687460038e-10,0.3
1.0101010101010102,2.2801355586621805e-09,0.3
1.1111111111111112,6.26113824179475e-09,0.3
1.2121212121212122,1.7192487207291527e-08,0.3
1.3131313131313131,4.72086405750621e-08,0.3
1.4141414141414141,1.296293373647785e-07,0.3
1.5151515151515151,3.559464754258485e-07,0.3
1.6161616161616161,9.773852810526529e-07,0.3
1.7171717171717171,2.6837766788161848e-06,0.3
1.8181818181818181,7.369289946248097e-06,0.3
1.9191919191919191,2.023491363341595e-05,0.3
2.0202020202020203,5.556064884578763e-05,0.3
2.121212121212121,0.00015254798615293427,0.3
2.2222222222222223,0.0004187666843508376,0.3
2.323232323232323,0.0011490422947874055,0.3
2.4242424242424243,0.0031488135775865757,0.3
2.525252525252525,0.008598986610096632,0.3
2.6262626262626263,0.0232625358307942,0.3
2.727272727272727,0.0613831074034043,0.3
2.8282828282828283,0.15223582314381132,0.3
2.929292929292929,0.3302464296317491,0.3
3.0303030303030303,0.5751831319371131,0.3
3.131313131313131,0.7880366661307425,0.3
3.2323232323232323,0.9107829397487932,0.3
3.3333333333333335,0.9655548043337857,0.3
3.4343434343434343,0.9871747899072342,0.3
3.5353535353535355,0.9952908864278855,0.3
3.6363636363636362,0.9982798744047807,0.3
3.7373737373737375,0.9993728750127242,0.3
3.8383838383838382,0.9997715211446788,0.3
3.9393939393939394,0.999916779980278,0.3
4.040404040404041,0.9999696911471044,0.3
4.141414141414141,0.9999889618428113,0.3
4.242424242424242,0.9999959800715105,0.3
4.343434343434343,0.9999985360098905,0.3
4.444444444444445,0.9999994668403771,0.3
4.545454545454545,0.9999998058326942,0.3
4.646464646464646,0.9999999292877163,0.3
4.747474747474747,0.9999999742478445,0.3
4.848484848484849,0.9999999906215234,0.3
4.94949494949495,0.9999999965845259,0.3
5.05050505050505,0.9999999987561452,0.3
5.151515151515151,0.9999999995470101,0.3
5.252525252525253,0.9999999998350291,0.3
5.353535353535354,0.9999999999399205,0.3
5.454545454545454,0.9999999999781202,0.3
5.555555555555555,0.9999999999920317,0.3
5.656565656565657,0.9999999999970981,0.3
5.757575757575758,0.9999999999989433,0.3
5.858585858585858,0.9999999999996152,0.3
5.959595959595959,0.9999999999998599,0.3
6.0606060606060606,0.9999999999999489,0.3
6.161616161616162,0.9999999999999813,0.3
6.262626262626262,0.9999999999999933,0.3
6.363636363636363,0.9999999999999976,0.3
6.4646464646464645,0.9999999999999991,0.3
6.565656565656566,0.9999999999999998,0.3
6.666666666666667,0.9999999999999998,0.3
6.767676767676767,1.0,0.3
6.8686868686868685,1.0,0.3
6.96969696969697,1.0,0.3
7.070707070707071,1.0,0.3
7.171717171717171,1.0,0.3
7.2727272727272725,1.0,0.3
7.373737373737374,1.0,0.3
7.474747474747475,1.0,0.3
7.575757575757575,1.0,0.3
7.6767676767676765,1.0,0.3
7.777777777777778,1.0,0.3
7.878787878787879,1.0,0.3
7.979797979797979,1.0,0.3
8.080808080808081,1.0,0.3
8.181818181818182,1.0,0.3
8.282828282828282,1.0,0.3
8.383838383838384,1.0,0.3
8.484848484848484,1.0,0.3
8.585858585858587,1.0,0.3
8.686868686868687,1.0,0.3
8.787878787878787,1.0,0.3
8.88888888888889,1.0,0.3
8.98989898989899,1.0,0.3
9.09090909090909,1.0,0.3
9.191919191919192,1.0,0.3
9.292929292929292,1.0,0.3
9.393939393939394,1.0,0.3
9.494949494949495,1.0,0.3
9.595959595959595,1.0,0.3
9.696969696969697,1.0,0.3
9.797979797979798,1.0,0.3
9.8989898989899,1.0,0.3
10.0,1.0,0.3
0.0,0.0,0.5
0.10101010101010101,3.367362626158196e-22,0.5
0.20202020202020202,1.2613730799882431e-21,0.5
0.30303030303030304,3.800313309945049e-21,0.5
0.40404040404040403,1.0771934350962628e-20,0.5
0.5050505050505051,2.991515771876358e-20,0.5
0.6060606060606061,8.248012055214664e-20,0.5
0.7070707070707071,2.2681711461984666e-19,0.5
0.8080808080808081,6.231489435328553e-19,0.5
0.9090909090909091,1.7114279368992968e-18,0.5
1.0101010101010102,4.699709677103899e-18,0.5
1.1111111111111112,1.2905167848466032e-17,0.5
1.2121212121212122,3.543635789528007e-17,0.5
1.3131313131313131,9.730426512530031e-17,0.5
1.4141414141414141,2.6718601291889474e-16,0.5
1.5151515151515151,7.336606283622051e-16,0.5
1.6161616161616161,2.014543181544838e-15,0.5
1.7171717171717171,5.5316908691815186e-15,0.5
1.8181818181818181,1.5189350602239185e-14,0.5
1.9191919191919191,4.170810949524233e-14,0.5
2.0202020202020203,1.1452539573882584e-13,0.5
2.121212121212121,3.1447280644808146e-13,0.5
2.2222222222222223,8.635040751441171e-13,0.5
2.323232323232323,2.3710771561674166e-12,0.5
2.4242424242424243,6.510689459153056e-12,0.5
2.525252525252525,1.7877561310718162e-11,0.5
2.6262626262626263,4.908960877545773e-11,0.5
2.727272727272727,1.3479409454693868e-10,0.5
2.8282828282828283,3.701281875170577e-10,0.5
2.929292929292929,1.016326980783213e-09,0.5
3.0303030303030303,2.7907102607654602e-09,0.5
3.131313131313131,7.66295088359549e-09,0.5
3.2323232323232323,2.1041530742353115e-08,0.5
3.3333333333333335,5.7777481855953746e-08,0.5
3.4343434343434343,1.5864992126228061e-07,0.5
3.5353535353535355,4.356332653368663e-07,0.5
3.6363636363636362,1.196195047474969e-06,0.5
3.7373737373737375,3.2845992385499703e-06,0.5
3.8383838383838382,9.01905825860042e-06,0.5
3.9393939393939394,2.4764846970352037e-05,0.5
4.040404040404041,6.799831744235824e-05,0.5
4.141414141414141,0.00018669294496130717,0.5
4.242424242424242,0.0005124690821944565,0.5
4.343434343434343,0.0014059198755086346,0.5
4.444444444444445,0.003851032355930265,0.5
4.545454545454545,0.010503844513285352,0.5
4.646464646464646,0.028322882044303183,0.5
4.747474747474747,0.07410673632504733,0.5
4.848484848484849,0.18017659335766997,0.5
4.94949494949495,0.37635451749670756,0.5
5.05050505050505,0.623645482503291,0.5
5.151515151515151,0.81982340664233,0.5
5.252525252525253,0.9258932636749531,0.5
5.353535353535354,0.9716771179556968,0.5
5.454545454545454,0.9894961554867145,0.5
5.555555555555555,0.9961489676440697,0.5
5.656565656565657,0.9985940801244912,0.5
5.757575757575758,0.9994875309178055,0.5
5.858585858585858,0.9998133070550387,0.5
5.959595959595959,0.9999320016825577,0.5
6.0606060606060606,0.9999752351530297,0.5
6.161616161616162,0.9999909809417414,0.5
6.262626262626262,0.9999967154007615,0.5
6.363636363636363,0.9999988038049525,0.5
6.4646464646464645,0.9999995643667347,0.5
6.565656565656566,0.9999998413500787,0.5
6.666666666666667,0.9999999422225181,0.5
6.767676767676767,0.9999999789584693,0.5
6.8686868686868685,0.9999999923370492,0.5
6.96969696969697,0.9999999972092897,0.5
7.070707070707071,0.999999998983673,0.5
7.171717171717171,0.9999999996298718,0.5
7.2727272727272725,0.9999999998652058,0.5
7.373737373737374,0.9999999999509104,0.5
7.474747474747475,0.9999999999821225,0.5
7.575757575757575,0.9999999999934892,0.5
7.6767676767676765,0.999999999997629,0.5
7.777777777777778,0.9999999999991365,0.5
7.878787878787879,0.9999999999996856,0.5
7.979797979797979,0.9999999999998854,0.5
8.080808080808081,0.9999999999999583,0.5
8.181818181818182,0.9999999999999849,0.5
8.282828282828282,0.9999999999999944,0.5
8.383838383838384,0.999999999999998,0.5
8.484848484848484,0.9999999999999993,0.5
8.585858585858587,0.9999999999999998,0.5
8.686868686868687,1.0,0.5
8.787878787878787,1.0,0.5
8.88888888888889,1.0,0.5
8.98989898989899,1.0,0.5
9.09090909090909,1.0,0.5
9.191919191919192,1.0,0.5
9.292929292929292,1.0,0.5
9.393939393939394,1.0,0.5
9.494949494949495,1.0,0.5
9.595959595959595,1.0,0.5
9.696969696969697,1.0,0.5
9.797979797979798,1.0,0.5
9.8989898989899,1.0,0.5
10.0,1.0,0.5
0.0,0.0,0.7
0.10101010101010101,6.94065167497083e-31,0.7
0.20202020202020202,2.5998836930644908e-30,0.7
0.30303030303030304,7.833029545195434e-30,0.7
0.40404040404040403,2.2202611508159033e-29,0.7
0.5050505050505051,6.165973569785609e-29,0.7
0.6060606060606061,1.7000419925524187e-28,0.7
0.7070707070707071,4.675049174298022e-28,0.7
0.8080808080808081,1.2844057022816342e-27,0.7
0.9090909090909091,3.527515891682888e-27,0.7
1.0101010101010102,9.686823625373222e-27,0.7
1.1111111111111112,2.659953345904624e-26,0.7
1.2121212121212122,7.303977744189253e-26,0.7
1.3131313131313131,2.0055903854175336e-25,0.7
1.4141414141414141,5.50711418392747e-25,0.7
1.5151515151515151,1.5121872617894609e-24,0.7
1.6161616161616161,4.152282976200437e-24,0.7
1.7171717171717171,1.140166467322499e-23,0.7
1.8181818181818181,3.1307585016298325e-23,0.7
1.9191919191919191,8.596682097119467e-23,0.7
2.0202020202020203,2.360544342883401e-22,0.7
2.121212121212121,6.48176764169147e-22,0.7
2.2222222222222223,1.779814552475469e-21,0.7
2.323232323232323,4.887154269527864e-21,0.7
2.4242424242424243,1.3419531163394577e-20,0.7
2.525252525252525,3.6848400256616486e-20,0.7
2.6262626262626263,1.0118122495660308e-19,0.7
2.727272727272727,2.77831336296225e-19,0.7
2.8282828282828283,7.628910547498429e-19,0.7
2.929292929292929,2.094806040152566e-18,0.7
3.0303030303030303,5.752082579206156e-18,0.7
3.131313131313131,1.5794519093325806e-17,0.7
3.2323232323232323,4.336982822382517e-17,0.7
3.3333333333333335,1.190882729034096e-16,0.7
3.4343434343434343,3.2700191178820084e-16,0.7
3.5353535353535355,8.979074740622707e-16,0.7
3.6363636363636362,2.465544704518689e-15,0.7
3.7373737373737375,6.7700858558156446e-15,0.7
3.8383838383838382,1.8589832263480307e-14,0.7
3.9393939393939394,5.1045418174049694e-14,0.7
4.040404040404041,1.4016450926683292e-13,0.7
4.141414141414141,3.848746931805207e-13,0.7
4.242424242424242,1.0568190922621123e-12,0.7
4.343434343434343,2.9018966784717967e-12,0.7
4.444444444444445,7.968255299469874e-12,0.7
4.545454545454545,2.1879859813066846e-11,0.7
4.646464646464646,6.007943363206331e-11,0.7
4.747474747474747,1.649708168218301e-10,0.7
4.848484848484849,4.529897962179439e-10,0.7
4.94949494949495,1.24385487886629e-09,0.7
5.05050505050505,3.4154741905020898e-09,0.7
5.151515151515151,9.37847662131642e-09,0.7
5.252525252525253,2.575215560565217e-08,0.7
5.353535353535354,7.071228368502917e-08,0.7
5.454545454545454,1.9416730575991973e-07,0.7
5.555555555555555,5.331596228462069e-07,0.7
5.656565656565657,1.4639901093820986e-06,0.7
5.757575757575758,4.01992848947695e-06,0.7
5.858585858585858,1.1038157188724476e-05,0.7
5.959595959595959,3.0308852895566067e-05,0.7
6.0606060606060606,8.322001972210083e-05,0.7
6.161616161616162,0.00022847885532130597,0.7
6.262626262626262,0.0006271249872757411,0.7
6.363636363636363,0.0017201255952194266,0.7
6.4646464646464645,0.004709113572114448,0.7
6.565656565656566,0.012825210092765951,0.7
6.666666666666667,0.03444519566621479,0.7
6.767676767676767,0.08921706025120649,0.7
6.8686868686868685,0.2119633338692574,0.7
6.96969696969697,0.4248168680628896,0.7
7.070707070707071,0.6697535703682521,0.7
7.171717171717171,0.8477641768561885,0.7
7.2727272727272725,0.938616892596596,0.7
7.373737373737374,0.9767374641692059,0.7
7.474747474747475,0.9914010133899033,0.7
7.575757575757575,0.9968511864224133,0.7
7.6767676767676765,0.9988509577052125,0.7
7.777777777777778,0.9995812333156491,0.7
7.878787878787879,0.999847452013847,0.7
7.979797979797979,0.9999444393511541,0.7
8.080808080808081,0.9999797650863664,0.7
8.181818181818182,0.9999926307100535,0.7
8.282828282828282,0.9999973162233211,0.7
8.383838383838384,0.9999990226147188,0.7
8.484848484848484,0.9999996440535245,0.7
8.585858585858587,0.9999998703706624,0.7
8.686868686868687,0.9999999527913592,0.7
8.787878787878787,0.9999999828075127,0.7
8.88888888888889,0.9999999937388617,0.7
8.98989898989899,0.9999999977198644,0.7
9.09090909090909,0.9999999991696746,0.7
9.191919191919192,0.9999999996976696,0.7
9.292929292929292,0.999999999889956,0.7
9.393939393939394,0.9999999999599833,0.7
9.494949494949495,0.999999999985486,0.7
9.595959595959595,0.9999999999947737,0.7
9.696969696969697,0.9999999999981561,0.7
9.797979797979798,0.9999999999993878,0.7
9.8989898989899,0.9999999999998366,0.7
10.0,1.0,0.7
0.0,0.0,0.9
0.10101010101010101,1.4306398821964359e-39,0.9
0.20202020202020202,5.359002979191936e-39,0.9
0.30303030303030304,1.6145810207118185e-38,0.9
0.40404040404040403,4.5765070774307887e-38,0.9
0.5050505050505051,1.2709595747781846e-37,0.9
0.6060606060606061,3.5042067947667293e-37,0.9
0.7070707070707071,9.636432014157194e-37,0.9
0.8080808080808081,2.647477655781255e-36,0.9
0.9090909090909091,7.271082249988342e-36,0.9
1.0101010101010102,1.996693806179207e-35,0.9
1.1111111111111112,5.482821382833582e-35,0.9
1.2121212121212122,1.5055303664343907e-34,0.9
1.3131313131313131,4.1340175636174726e-34,0.9
1.4141414141414141,1.1351523684365598e-33,0.9
1.5151515151515151,3.116991757224996e-33,0.9
1.6161616161616161,8.558881652770259e-33,0.9
1.7171717171717171,2.3501649367837184e-32,0.9
1.8181818181818181,6.453267191190547e-32,0.9
1.9191919191919191,1.7719886890527307e-31,0.9
2.0202020202020203,4.865665414100133e-31,0.9
2.121212121212121,1.3360525393853683e-30,0.9
2.2222222222222223,3.668637760438644e-30,0.9
2.323232323232323,1.0073633047522928e-29,0.9
2.4242424242424243,2.766097101798532e-29,0.9
2.525252525252525,7.595366180434938e-29,0.9
2.6262626262626263,2.0855951649959875e-28,0.9
2.727272727272727,5.726790636427917e-28,0.9
2.8282828282828283,1.572507049492019e-27,0.9
2.929292929292929,4.317913082017363e-27,0.9
3.0303030303030303,1.1856464102895916e-26,0.9
3.131313131313131,3.255640823542644e-26,0.9
3.2323232323232323,8.93959369330737e-26,0.9
3.3333333333333335,2.45470368916368e-25,0.9
3.4343434343434343,6.740317746325223e-25,0.9
3.5353535353535355,1.850809265573952e-24,0.9
3.6363636363636362,5.082097115379978e-24,0.9
3.7373737373737375,1.3954820505042304e-23,0.9
3.8383838383838382,3.831823967680809e-23,0.9
3.9393939393939394,1.052172252161039e-22,0.9
4.040404040404041,2.8891370207898123e-22,0.9
4.141414141414141,7.933218831568746e-22,0.9
4.242424242424242,2.178365393426473e-21,0.9
4.343434343434343,5.981526399341435e-21,0.9
4.444444444444445,1.642454391443485e-20,0.9
4.545454545454545,4.5099799747920214e-20,0.9
4.646464646464646,1.2383856427909343e-19,0.9
4.747474747474747,3.4004563409207302e-19,0.9
4.848484848484849,9.337239489024101e-19,0.9
4.94949494949495,2.5638923878018235e-18,0.9
5.05050505050505,7.040136631340851e-18,0.9
5.151515151515151,1.9331358844760795e-17,0.9
5.252525252525253,5.3081559968778556e-17,0.9
5.353535353535354,1.457555069638913e-16,0.9
5.454545454545454,4.0022689278153234e-16,0.9
5.555555555555555,1.0989743649634105e-15,0.9
5.656565656565657,3.0176499296512084e-15,0.9
5.757575757575758,8.286099647308175e-15,0.9
5.858585858585858,2.2752621730730448e-14,0.9
5.959595959595959,6.247593169964673e-14,0.9
6.0606060606060606,1.7155130902857057e-13,0.9
6.161616161616162,4.71059027513096e-13,0.9
6.262626262626262,1.2934707910885817e-12,0.9
6.363636363636363,3.5517134577161455e-12,0.9
6.4646464646464645,9.752573133140209e-12,0.9
6.565656565656566,2.6779379544142455e-11,0.9
6.666666666666667,7.353291884692715e-11,0.9
6.767676767676767,2.0191245076438045e-10,0.9
6.8686868686868685,5.544270294697473e-10,0.9
6.96969696969697,1.522389182310408e-09,0.9
7.070707070707071,4.180295503838959e-09,0.9
7.171717171717171,1.1478582888909896e-08,0.9
7.2727272727272725,3.1518791754746863e-08,0.9
7.373737373737374,8.654676352796432e-08,0.9
7.474747474747475,2.3764684940554206e-07,0.9
7.575757575757575,6.525490709575171e-07,0.9
7.6767676767676765,1.7918183331110734e-06,0.9
7.777777777777778,4.920099799514849e-06,0.9
7.878787878787879,1.3509879537442591e-05,0.9
7.979797979797979,3.709561098145169e-05,0.9
8.080808080808081,0.00010185343935628021,0.9
8.181818181818182,0.00027962743313868503,0.9
8.282828282828282,0.0007674482704340729,0.9
8.383838383838384,0.0021044999689317167,0.9
8.484848484848484,0.0057575475022936745,0.9
8.585858585858587,0.01565219671919004,0.9
8.686868686868687,0.04183583926345774,0.9
8.787878787878787,0.10705700637409486,0.9
8.88888888888889,0.24767504505824878,0.9
8.98989898989899,0.4747904783837099,0.9
9.09090909090909,0.7128464603275049,0.9
9.191919191919192,0.8720878860068934,0.9
9.292929292929292,0.9493187364853012,0.9
9.393939393939394,0.9809559913213736,0.9
9.494949494949495,0.9930079650806548,0.9
9.595959595959595,0.9974709726631139,0.9
9.696969696969697,0.9991063022576677,0.9
9.797979797979798,0.9997031929605786,0.9
9.8989898989899,0.9999207471248467,0.9
10.0,1.0,0.9
