Generation,xOC,xOB,xMM,h_value
0.0,0.3,0.3,0.4,0.9
4.081632653061225,0.1263976043015198,0.10459338494202718,0.7690090107564531,0.9
8.16326530612245,0.06340548372281657,0.04241929153956651,0.894175224737617,0.9
12.244897959183675,0.04993241610793128,0.02807323355962909,0.9219943503324397,0.9
16.3265306122449,0.0445734963037862,0.021397777301822345,0.9340287263943913,0.9
20.408163265306122,0.04189090213385016,0.017297171012723524,0.9408119268534262,0.9
24.48979591836735,0.04046286748104095,0.014419450109554881,0.9451176824094041,0.9
28.571428571428573,0.03974470079525043,0.012238276174835128,0.9480170230299144,0.9
32.6530612244898,0.03947800317903115,0.010501308275036609,0.9500206885459322,0.9
36.734693877551024,0.03952156948400072,0.00907071342095421,0.9514077170950451,0.9
40.816326530612244,0.03978956195317324,0.007864206923192639,0.9523462311236341,0.9
44.89795918367347,0.04022494566691925,0.006829418207039685,0.9529456361260408,0.9
48.9795918367347,0.04078669289984568,0.005931350788003245,0.953281956312151,0.9
53.06122448979592,0.041443132938321504,0.005145692789462709,0.9534111742722157,0.9
57.142857142857146,0.04216832586337359,0.004454982078579732,0.9533766920580476,0.9
61.224489795918366,0.04294004543232052,0.003846260730921894,0.9532136938367569,0.9
65.3061224489796,0.043738714152760656,0.0033095863734822,0.9529516994737585,0.9
69.38775510204081,0.04454689899631347,0.002837044141676898,0.9526160568620085,0.9
73.46938775510205,0.045349146814366526,0.002422077559489123,0.952228775626144,0.9
77.55102040816327,0.04613201092469363,0.002059035300261378,0.9518089537750628,0.9
81.63265306122449,0.04688415678320602,0.0017428691756575976,0.9513729740411467,0.9
85.71428571428572,0.047596459709006854,0.0014689382831580139,0.9509346020078157,0.9
89.79591836734694,0.04826205530948959,0.0012329020058363706,0.9505050426846957,0.9
93.87755102040816,0.048876293121138344,0.0010306656327801612,0.9500930412461196,0.9
97.9591836734694,0.049436594500528785,0.0008583652626439371,0.9497050402367241,0.9
102.04081632653062,0.049942234864263926,0.000712374261176013,0.9493453908744028,0.9
106.12244897959184,0.05039405377046104,0.0005893220804773836,0.9490166241492821,0.9
110.20408163265306,0.050794136421666504,0.0004861129166506014,0.9487197506623394,0.9
114.28571428571429,0.05114549370830168,0.00039993814893385106,0.9484545681427732,0.9
118.36734693877551,0.05145175912971808,0.00032828204880864365,0.9482199588197813,0.9
122.44897959183673,0.05171692418378871,0.00026891866655661447,0.9480141571485621,0.9
126.53061224489797,0.051945117764779426,0.00021990062734626107,0.9478349816114728,0.9
130.6122448979592,0.05214043267975669,0.00017954208769308406,0.9476800252378206,0.9
134.69387755102042,0.05230679865905284,0.0001463972446579767,0.947546804091028,0.9
138.77551020408163,0.05244789616604538,0.00011923640453993445,0.9474328674110731,0.9
142.85714285714286,0.05256710523849047,9.702122767657345e-05,0.9473358735366862,0.9
146.9387755102041,0.05266747580611149,7.888055849489381e-05,0.9472536437157272,0.9
151.0204081632653,0.052751728506324605,6.408757408810614e-05,0.9471841840647082,0.9
155.10204081632654,0.05282226065065048,5.20385908205477e-05,0.9471257008126369,0.9
159.18367346938777,0.052881164256128384,4.223422222540246e-05,0.9470766012395989,0.9
163.26530612244898,0.05293025032012292,3.426305785083599e-05,0.9470354860746553,0.9
167.3469387755102,0.052971075618322976,2.778692119969848e-05,0.9470011373121564,0.9
171.42857142857144,0.053004971545640316,2.252840077070433e-05,0.946972501266172,0.9
175.51020408163265,0.053033070772031295,1.8260615036367038e-05,0.9469486702248477,0.9
179.59183673469389,0.05305633198557947,1.4798449220040123e-05,0.9469288696504751,0.9
183.67346938775512,0.053075562554147075,1.1990734339312833e-05,0.9469124469525699,0.9
187.75510204081633,0.053091436556143436,9.715690827277308e-06,0.9468988465081369,0.9
191.83673469387756,0.053104522778002594,7.873202449813672e-06,0.9468876025012338,0.9
195.9183673469388,0.053115306962103884,6.379938716733197e-06,0.9468783124804784,0.9
200.0,0.05312418835599248,5.169485478584933e-06,0.9468706421203291,0.9
0.0,0.3,0.3,0.4,0.7
4.081632653061225,0.15818552198566949,0.13073303164079236,0.7110814463735381,0.7
8.16326530612245,0.13974481563437485,0.08670000733618193,0.7735551770294432,0.7
12.244897959183675,0.15051742321256598,0.06497431641485009,0.7845082603725841,0.7
16.3265306122449,0.17480352942676194,0.04709610094044016,0.7781003696327979,0.7
20.408163265306122,0.20931836017549318,0.030259200385621063,0.7604224394388857,0.7
24.48979591836735,0.24545711630704864,0.015931622748620727,0.7386112609443307,0.7
28.571428571428573,0.27192873181820626,0.0067856465284130835,0.7212856216533808,0.7
32.6530612244898,0.28618092514439686,0.0024938749022403142,0.7113251999533631,0.7
36.734693877551024,0.2924501422111081,0.0008501311284690772,0.7066997266604229,0.7
40.816326530612244,0.29489310954665815,0.0002806892530487528,0.7048262012002932,0.7
44.89795918367347,0.29577844183432056,9.15527338968258e-05,0.7041300054317824,0.7
48.9795918367347,0.2960855593324616,2.9731956579246983e-05,0.7038847087109589,0.7
53.06122448979592,0.29618933138666104,9.640414544786972e-06,0.7038010281987941,0.7
57.142857142857146,0.2962238345216706,3.1237597596237304e-06,0.7037730417185681,0.7
61.224489795918366,0.2962351951581107,1.0118484952711929e-06,0.7037637929933906,0.7
65.3061224489796,0.2962389139922421,3.275733817123302e-07,0.7037607584343811,0.7
69.38775510204081,0.29624012451923654,1.0623329906779581e-07,0.7037597692474706,0.7
73.46938775510205,0.2962405197621255,3.418012464569498e-08,0.7037594460577498,0.7
77.55102040816327,0.29624064631204877,1.11735296556755e-08,0.7037593425144191,0.7
81.63265306122449,0.2962406872177261,3.742538595405977e-09,0.7037593090397378,0.7
85.71428571428572,0.2962407008370379,1.270250519646474e-09,0.7037592978927117,0.7
89.79591836734694,0.2962407054809317,4.277408640614107e-10,0.703759294091325,0.7
93.87755102040816,0.2962407070424545,1.4446266384066296e-10,0.7037592928130844,0.7
97.9591836734694,0.296240708036112,-3.578873224767026e-11,0.7037592919996815,0.7
102.04081632653062,0.29624070845992645,-1.1264407121817795e-10,0.7037592916527222,0.7
106.12244897959184,0.2962407082903175,-8.181675602304693e-11,0.7037592917915005,0.7
110.20408163265306,0.296240708364876,-9.532560931461956e-11,0.7037592917304507,0.7
114.28571428571429,0.2962407082721583,-7.849556122370178e-11,0.7037592918063379,0.7
118.36734693877551,0.29624070717165923,-4.5822571099332444e-11,0.7037592924643339,0.7
122.44897959183673,0.2962407085174971,-3.233053279688316e-11,0.7037592917373388,0.7
126.53061224489797,0.296240709863335,-1.8838494494433824e-11,0.7037592910103437,0.7
130.6122448979592,0.29624071040096805,-1.1327917248630762e-11,0.7037592907199269,0.7
134.69387755102042,0.2962407101009702,-1.001658105234377e-11,0.7037592908819842,0.7
138.77551020408163,0.2962407098009723,-8.705244856056786e-12,0.7037592910440413,0.7
142.85714285714286,0.2962407095009744,-7.393908659769795e-12,0.7037592912060985,0.7
146.9387755102041,0.2962407092009765,-6.082572463482803e-12,0.7037592913681557,0.7
151.0204081632653,0.2962407089009786,-4.7712362671958196e-12,0.7037592915302129,0.7
155.10204081632654,0.29624070860098073,-3.459900070908828e-12,0.70375929169227,0.7
159.18367346938777,0.2962407083009828,-2.1485638746218356e-12,0.7037592918543273,0.7
163.26530612244898,0.296240708068745,-1.1318641603907795e-12,0.7037592919812975,0.7
167.3469387755102,0.2962407080410146,-1.0044112706167422e-12,0.7037592920023718,0.7
171.42857142857144,0.29624070801328417,-8.769583808427048e-13,0.7037592920234459,0.7
175.51020408163265,0.2962407079855538,-7.495054910686683e-13,0.7037592920445201,0.7
179.59183673469389,0.2962407079578234,-6.220526012946311e-13,0.7037592920655943,0.7
183.67346938775512,0.296240707930093,-4.945997115205938e-13,0.7037592920866685,0.7
187.75510204081633,0.2962407079023626,-3.671468217465574e-13,0.7037592921077427,0.7
191.83673469387756,0.29624070787463225,-2.3969393197252006e-13,0.7037592921288169,0.7
195.9183673469388,0.29624070784708445,-1.1306738180771769e-13,0.7037592921497532,0.7
200.0,0.2962407078466693,-1.092187085082652e-13,0.7037592921502069,0.7
0.0,0.3,0.3,0.4,0.5
4.081632653061225,0.23926791111927356,0.19933691907283183,0.5613951698078945,0.5
8.16326530612245,0.26471235694536244,0.1532368736717654,0.5820507693828721,0.5
12.244897959183675,0.3467751292254764,0.10212756432678562,0.5510973064477379,0.5
16.3265306122449,0.45138518799770544,0.04695200096340592,0.5016628110388888,0.5
20.408163265306122,0.4894676429648627,0.018512915000792787,0.49201944203434456,0.5
24.48979591836735,0.49974259044801334,0.007330826237261723,0.49292658331472494,0.5
28.571428571428573,0.503411730607477,0.0029201008868795213,0.49366816850564343,0.5
32.6530612244898,0.5048412861630197,0.0011662076258309128,0.4939925062111496,0.5
36.734693877551024,0.5054086544869353,0.00046626171764884436,0.4941250837954157,0.5
40.816326530612244,0.5056350006187732,0.00018649620165252985,0.49417850317957424,0.5
44.89795918367347,0.5057254549628457,7.461058286343486e-05,0.49419993445429083,0.5
48.9795918367347,0.5057616287772955,2.9854369671648892e-05,0.4942085168530329,0.5
53.06122448979592,0.5057761050897994,1.1941545202969232e-05,0.4942119533649978,0.5
57.142857142857146,0.5057818960371079,4.7761256170722654e-06,0.4942133278372753,0.5
61.224489795918366,0.5057842040128481,1.9134628995692406e-06,0.4942138825242547,0.5
65.3061224489796,0.505785146161834,7.666207432986406e-07,0.4942140872174182,0.5
69.38775510204081,0.5057855082662055,3.068927480819137e-07,0.49421418484104646,0.5
73.46938775510205,0.5057856564340335,1.2232813172832878e-07,0.4942142212378348,0.5
77.55102040816327,0.5057857159213844,4.908921930739938e-08,0.4942142349893973,0.5
81.63265306122449,0.5057857410020439,2.0426490275249518e-08,0.4942142385714683,0.5
85.71428571428572,0.5057857521418574,6.923491402355916e-09,0.4942142409346532,0.5
89.79591836734694,0.5057857543440082,1.3031593570537956e-09,0.4942142447963333,0.5
93.87755102040816,0.5057857549675759,-9.282269219600118e-10,0.4942142472845367,0.5
97.9591836734694,0.5057857557137537,-5.32435694274412e-10,0.49421424646841583,0.5
102.04081632653062,0.5057857574926853,-3.730840001521799e-10,0.49421424595687863,0.5
106.12244897959184,0.5057857592716167,-2.137323060299477e-10,0.4942142454453414,0.5
110.20408163265306,0.5057857589474031,-1.3892778640239036e-10,0.49421424521426033,0.5
114.28571428571429,0.5057857579235935,-9.224726662834635e-11,0.494214245076471,0.5
118.36734693877551,0.505785756980041,-5.0053804814799085e-11,0.49421424495003535,0.5
122.44897959183673,0.505785756651045,-4.221923605976721e-11,0.49421424491053906,0.5
126.53061224489797,0.5057857563220489,-3.4384667304735303e-11,0.49421424487104276,0.5
130.6122448979592,0.505785755993053,-2.6550098549703425e-11,0.49421424483154647,0.5
134.69387755102042,0.5057857556640569,-1.871552979467152e-11,0.4942142447920502,0.5
138.77551020408163,0.5057857553350609,-1.0880961039639669e-11,0.4942142447525539,0.5
142.85714285714286,0.5057857552373907,-7.628482857717878e-12,0.4942142447404821,0.5
146.9387755102041,0.5057857552375385,-6.31357623306624e-12,0.494214244740007,0.5
151.0204081632653,0.5057857552376864,-4.998669608414611e-12,0.4942142447395319,0.5
155.10204081632654,0.5057857552378342,-3.6837629837629734e-12,0.49421424473905684,0.5
159.18367346938777,0.5057857552379821,-2.368856359111336e-12,0.4942142447385818,0.5
163.26530612244898,0.5057857552381284,-1.4178722030798274e-12,0.49421424473825076,0.5
167.3469387755102,0.5057857552382711,-1.3573815513217812e-12,0.4942142447382723,0.5
171.42857142857144,0.5057857552384137,-1.296890899563735e-12,0.4942142447382939,0.5
175.51020408163265,0.5057857552385564,-1.2364002478056896e-12,0.4942142447383155,0.5
179.59183673469389,0.5057857552386992,-1.1759095960476433e-12,0.494214244738337,0.5
183.67346938775512,0.5057857552388418,-1.1154189442895973e-12,0.4942142447383586,0.5
187.75510204081633,0.5057857552389845,-1.0549282925315515e-12,0.49421424473838016,0.5
191.83673469387756,0.5057857552391272,-9.944376407735055e-13,0.49421424473840175,0.5
195.9183673469388,0.5057857552392698,-9.339469890154595e-13,0.49421424473842335,0.5
200.0,0.5057857552394125,-8.734563372574137e-13,0.4942142447384449,0.5
0.0,0.3,0.3,0.4,0.3
4.081632653061225,0.2971619172354953,0.28363443267312377,0.4192036500913807,0.3
8.16326530612245,0.2934375266987473,0.27334958445530944,0.43321288884594317,0.3
12.244897959183675,0.29061742695492593,0.2660355679577004,0.4433470050873735,0.3
16.3265306122449,0.288693808365938,0.26044606156792094,0.450860130066141,0.3
20.408163265306122,0.28742979866085,0.2559815906503648,0.4565886106887847,0.3
24.48979591836735,0.286620933252586,0.25231048696929465,0.46106857977811766,0.3
28.571428571428573,0.28612115036924035,0.24922967662766735,0.4646491730030827,0.3
32.6530612244898,0.285830638635363,0.24660524523637298,0.46756411612828436,0.3
36.734693877551024,0.28568174859270085,0.24434386654743195,0.4699743848600397,0.3
40.816326530612244,0.28562848038057626,0.24237767127231238,0.47199384834804176,0.3
44.89795918367347,0.2856393620414903,0.24065563911906748,0.4737049988357791,0.3
48.9795918367347,0.2856926996451144,0.23913838660578504,0.47516891376303344,0.3
53.06122448979592,0.28577345290555517,0.23779484525354191,0.47643170179544275,0.3
57.142857142857146,0.2858711526317101,0.236600062361901,0.4775287849870967,0.3
61.224489795918366,0.2859784904067796,0.2355336958448273,0.4784878141777773,0.3
65.3061224489796,0.28609037258361336,0.23457894739599755,0.4793306785826904,0.3
69.38775510204081,0.2862032642855631,0.23372179417023786,0.480074943052973,0.3
73.46938775510205,0.2863147342874884,0.2329504123502552,0.4807348532917004,0.3
77.55102040816327,0.28642314253920137,0.23225475166061044,0.48132210584318796,0.3
81.63265306122449,0.2865274148399033,0.231626223928346,0.48184636120659685,0.3
85.71428571428572,0.2866268708838643,0.23105739696363517,0.4823157325529198,0.3
89.79591836734694,0.28672113556865964,0.23054183467510264,0.48273703023312997,0.3
93.87755102040816,0.2868100324571324,0.23007392668699653,0.48311603793634617,0.3
97.9591836734694,0.28689354247191756,0.2296487745666264,0.48345767355190566,0.3
102.04081632653062,0.2869717339984055,0.2292620597434498,0.4837661990117879,0.3
106.12244897959184,0.28704475924833894,0.22890998523961087,0.48404526802616965,0.3
110.20408163265306,0.2871127996579683,0.22858914688172577,0.48429805459299724,0.3
114.28571428571429,0.2871760947220166,0.22829656684734312,0.48452734297501754,0.3
118.36734693877551,0.2872348815340478,0.22802955399656744,0.4847355708426026,0.3
122.44897959183673,0.28728940858652185,0.22778571837944195,0.4849248656274691,0.3
126.53061224489797,0.287339943549743,0.2275629271153474,0.48509713636121754,0.3
130.6122448979592,0.2873867214842939,0.2273592383064273,0.48525404075168044,0.3
134.69387755102042,0.2874299937624058,0.22717294398985713,0.48539706214048256,0.3
138.77551020408163,0.2874699950750821,0.22700250198588326,0.48552751564993646,0.3
142.85714285714286,0.2875069446096276,0.22684646276236908,0.4856466035971048,0.3
146.9387755102041,0.28754106182072736,0.22670356702295652,0.4857553719885327,0.3
151.0204081632653,0.287572556983537,0.22657266336457446,0.48585478560741613,0.3
155.10204081632654,0.2876016040942493,0.22645272822414755,0.48594565994650396,0.3
159.18367346938777,0.28762839810036034,0.22634280451128747,0.4860287973886689,0.3
163.26530612244898,0.28765309922585225,0.22624201833431293,0.48610488167098626,0.3
167.3469387755102,0.2876758673133837,0.22614959552401423,0.48617453707829483,0.3
171.42857142857144,0.2876968485358276,0.2260648404582518,0.48623832227398595,0.3
175.51020408163265,0.2877161723019113,0.22598707455517383,0.4862967543754765,0.3
179.59183673469389,0.2877339765378662,0.22591571528424476,0.4863503099872732,0.3
183.67346938775512,0.28775037542430987,0.22585022763093465,0.48639940384302444,0.3
187.75510204081633,0.28776546487386007,0.22579015118505355,0.4864443858659435,0.3
191.83673469387756,0.2877793617356096,0.22573498648632842,0.48648565332062077,0.3
195.9183673469388,0.28779215407991576,0.2256843399242044,0.4865235057210757,0.3
200.0,0.287803929273886,0.22563783847519098,0.48655823234525986,0.3
0.0,0.3,0.3,0.4,0.1
4.081632653061225,0.31237378653061487,0.30058999320192137,0.3870362202674634,0.1
8.16326530612245,0.32409975669840524,0.30113350779044323,0.37476673551114836,0.1
12.244897959183675,0.33525503576691046,0.30157668272653987,0.3631682815065534,0.1
16.3265306122449,0.3458900345196469,0.3018775922870754,0.35223237319322775,0.1
20.408163265306122,0.3560353394763706,0.30200483813059215,0.34195982239236306,0.1
24.48979591836735,0.3657074439108324,0.30193657947485303,0.3323559766125279,0.1
28.571428571428573,0.37491324211539606,0.3016598534346569,0.3234269044509552,0.1
32.6530612244898,0.38365384892594456,0.3011699235740569,0.31517622751995245,0.1
36.734693877551024,0.3919276330271955,0.30046957208962116,0.30760279502068477,0.1
40.816326530612244,0.39973252868702475,0.29956823828215406,0.3006992341801644,0.1
44.89795918367347,0.4070677442311136,0.2984809977306821,0.29445126850777187,0.1
48.9795918367347,0.4139348580842759,0.29722738951544486,0.28883775245860555,0.1
53.06122448979592,0.42033848499313475,0.2958302403009293,0.28383137972413497,0.1
57.142857142857146,0.4262862216450468,0.2943142441942133,0.2793995359799799,0.1
61.224489795918366,0.43178896476282685,0.292705133855113,0.2755059014217695,0.1
65.3061224489796,0.43686019547296523,0.29102834926736865,0.2721114594379894,0.1
69.38775510204081,0.4415157817473965,0.2893083634620716,0.26917590941773206,0.1
73.46938775510205,0.44577339380584174,0.2875679316762686,0.2666586749629326,0.1
77.55102040816327,0.4496522496250595,0.2858277755588184,0.26451997482331024,0.1
81.63265306122449,0.4531724922868186,0.28410615190145927,0.26272135757511633,0.1
85.71428571428572,0.45635492463281047,0.2824187982161468,0.2612262791655554,0.1
89.79591836734694,0.4592206777750897,0.28077889894604496,0.2600004232651409,0.1
93.87755102040816,0.46179087346939673,0.2791971423748974,0.2590119841656293,0.1
97.9591836734694,0.46408653480383955,0.27768194474314317,0.2582315203845171,0.1
102.04081632653062,0.4661282325137934,0.2762395568580031,0.2576322118647273,0.1
106.12244897959184,0.46793602330236644,0.2748743242875755,0.25718967872206777,0.1
110.20408163265306,0.4695292474492935,0.2735888837157348,0.25688187608501795,0.1
114.28571428571429,0.47092652929043916,0.2723844663425205,0.256689004353659,0.1
118.36734693877551,0.47214555493799687,0.2712610530544417,0.2565933932261905,0.1
122.44897959183673,0.4732031730280035,0.27021760878827067,0.2565792210612231,0.1
126.53061224489797,0.4741151819943778,0.26925226317412115,0.25663251609074483,0.1
130.6122448979592,0.4748964761177784,0.2683625263362157,0.25674100239728886,0.1
134.69387755102042,0.47556083548115685,0.2675453437793828,0.2568938208236576,0.1
138.77551020408163,0.47612108274497883,0.26679735161928014,0.2570815664949509,0.1
142.85714285714286,0.4765890957109659,0.26611489747807754,0.257296000857686,0.1
146.9387755102041,0.4769757544410922,0.26549419940083774,0.2575300577516625,0.1
151.0204081632653,0.4772909754980232,0.26493136949052,0.2577776606928235,0.1
155.10204081632654,0.47754382363091336,0.2644225340652387,0.2580336423145188,0.1
159.18367346938777,0.47774247095651945,0.26396387136305755,0.25829365574712865,0.1
163.26530612244898,0.47789434823090354,0.263551617435619,0.2585540284310586,0.1
167.3469387755102,0.47800609054598825,0.26318215621272895,0.2588117526546644,0.1
171.42857142857144,0.47808362032028867,0.262852002278274,0.25906437176808944,0.1
175.51020408163265,0.47813222957316137,0.26255784642485236,0.25930992495247157,0.1
179.59183673469389,0.47815658479263773,0.2622965482729747,0.2595468666643614,0.1
183.67346938775512,0.47816082882172534,0.26206514486590277,0.25977402157280594,0.1
187.75510204081633,0.4781485799082948,0.2618608624090179,0.2599905321845664,0.1
191.83673469387756,0.47812305777553143,0.26168111575426173,0.2601958316790894,0.1
195.9183673469388,0.47808694045069167,0.26152350113806416,0.2603895509686581,0.1
200.0,0.47804261958070643,0.26138583160348844,0.26057155175035907,0.1
